|0000|019|0|01072025|31072025|KNTT COMERCIO E SUPERMERCADO LTDA|16729628000162||SP|527023576110|3537909|||A|1|
|0001|0|
|0005|KNTT COMERCIO E SUPERMERCADO L|18185000|AV. MIGUEL PETRERE|773||CAMPO GRANDE|1532789000|||
|0100|LUANA APARECIDA RODRIGUES|40417991800|00SP-322183/O-7||18185000|RUA SEBASTIAO DE TOLEDO|210||JD PINHEIRO|1532789000||insumoscontabil@grupomns.com.br|3537909|
|0150|F001438|IRPAO FABRICACAO E COMERCIO DE MASSAS AL|1058|96259643001103||455370105110|3530706|000000000|AVENIDA MINISTRO ROBERTO CARDOSO ALVES|2225|SALA 03|PARQUE INDUSTRIAL MOGI GUACU|
|0150|F001469|BENASSI SAO PAULO  IMPORTACAO E EXPORTA|1058|04052176000148||116081098119|3550308|000000000|AV. DR. GASTAO VIDIGAL|1946||VILA LEOPOLDINA|
|0150|F001719|CANELAS COMERCIAL AGRICOLA LTDA|1058|47382411000152||109525064119|3550308|000000000|AV. DR. GASTAO VIDIGAL PAV.APA|1946||VILA LEOPOLDINA|
|0150|F000106|FAZENDA DIAS|1058|11935700000194||527090413119|3537909|000000000|FAZ DIAS|SN||ILHA OU SARAPUI|
|0150|F001845|HINAKO HIGASHI MAGARIO|1058|38350895000167||665025582115|3551801|000000000|FAZENDA LAGOA NOVA|sn|KM 85|CONCHAL BRANCO|
|0150|F000429|PILECCO NOBRE ALIMENTOS LTDA.|1058|88944558000176||0020042981|4300406|000000000|AVENIDA BRAS FARACO|551||PRADO|
|0150|C000037|GERVASIO NAGAHAMA|1058||28946298855||3537909|000000000|TENENTE ALMEIDA|484||CENTRO|
|0150|F000048|JEV HORTALICAS|1058|36484638000192||252028014112|3510302|000000000|ROD JOAO ANTONIO NUNES|48||IPERO|
|0150|F000073|GRAN CORTE ALIMENTOS IMPORTACAO E EXPOR|1058|17098519000157||263013876112|3511409|000000000|RODOVIA SALIM CURIATI, S/N|SN|KM 20|MACUQUINHO|
|0150|F001540|HGS FRUTAS E LEGUMES LTDA.|1058|48256945000103||109824007110|3550308|000000000|AVENIDA DOUTOR GASTAO VIDIGAL|1946||VILA LEOPOLDINA|
|0150|C000160|FWC ESTRUTURAS METALICAS LTDA ME|1058|33911053000113||527045880117|3537909|000000000|AV PAPA JOAO XXIII|714||CAMPO GRANDE|
|0150|F001490|JR ANTUNES COMERCIAL E DISTRIBUIDORA DE|1058|42764173000126||131603339113|3550308|000000000|AVENIDA DOUTOR GASTAO VIDIGAL|1946|PAV MFEB MOD 60 63|VILA LEOPOLDINA|
|0150|F001264|SALLES E JUNQUEIRA INDUSTRIA E COMERCIO|1058|67360883000464||371206217110|3522307|000000000|RUA CORONEL JOAQUIM LEONEL|636||CENTRO|
|0150|F000034|COOPERATIVA AGROINDUSTRIAL APPC|1058|20477169000144||527029547119|3537909|000000000|AV ANTONIO LACERDA|1221|.|CAMPO GRANDE|
|0150|C000176|REGISTRO DE IMOVEIS, TITULOS E DOCUMENTOS, CIVIL DE PJ|1058|11237439000159|||3537909|000000000|R CANDIDO AYRES|45|ANDAR 1|CAMPO GRANDE|
|0150|F001542|ALESSANDRA SCHNEIDER|1058|31952904000140||526076365118|3537800|000000000|RODOVIA JOSE DE CARVALHO|S/N|KM 115|SARAPUI DOS ANTUNES|
|0150|F001886|ESTRELA DISTRIBUICAO LTDA|1058|08691096001165||154046269111|3538709|000000000|R VIRGILIO FURLAN|0|R VIRGILIO FURLAN|PAULICEIA|
|0150|F001215|JOSE FAUSTINO ALVES LANCHONETE|1058|15519813000160||526035960117|3537800|000000000|MARECHAL FLORIANO PEIXOTO|221||CENTRO|
|0150|F000283|CANTAGALLO PRODUTOS ALIMENTICIOS LTDA|1058|30435064000186||562432497113|3541406|000000000|RUA JOSE JOAQUIM COSTA|97||JARDIM RIO 400|
|0150|F000270|YOKI DISTRIBUIDORA DE ALIMENTOS LTD|1058|13143802000100||241130114111|3509205|000000000|AV. DR. ANTONIO JOAO ABDALLA|260|BL 300 ANEXO MOD B PARTE A|CRISTAIS (JORDANESIA)|
|0150|F001599|TENDA ATACADO SA|1058|01157555001186||336381841118|3518800|000000000|RUA PROFESSOR JOAO CAVALHEIRO SALEM|231||PARQUE DAS NACOES|
|0150|C000216|CALIFORNIA COMERCIO DE MUDAS SOCIEDADE UNIPESSOAL LTDA|1058|48914142000190||527062242119|3537909|000000000|ESTRADA VICINAL JOSE DE ALMEIDA ROSA|SN||BOA VISTA|
|0150|F001218|SERGIO ANTONIO GARBIN|1058|08098802000198||526088744117|3537800|000000000|EST PIEDADE A PILAR DO SUL KM 1195|SN|SITIO SANTA GERTRUDES|SARAPUI DOS ANTUNES|
|0150|F000361|SOUZA CRUZ LTDA.|1058|33009911048174||795026825110|3509502|000000000|RUA SERGIO FERNANDES BORGES SOARES|1000|G1P310 PB SB1|DISTRITO INDUSTRIAL|
|0150|F001963|SAO JOSE PRODUTOS DE POLIETILENO LTDA|1058|11522053000199||148989954113|3550308|000000000|RUA SERRANA FLUMINENSE|799|REFERENCIA: GALPAO PORTAO AZUL|JARDIM PERI|
|0150|F000997|MARCOS ANTUNES DE PROENCA 30321787897|1058|12014526000100||527090609117|3537909|000000000|RUA JOAQUIM DE CARVALHO|52||JD NOVA PILAR III|
|0150|F000059|SHG VAREJO E ATACADO LTDA|1058|23210429000109||527033650112|3537909|000000000|RUA SANTO ANTONIO|272|A|CENTRO|
|0150|F001387|LOURENCO DISTRIBUIDORA DE ALIMENTOS LTDA|1058|09460743000119||535435443117|3538709|000000000|RUA AYRTON DA SILVA|77|SALA  01|GUAMIUM|
|0150|F001555|SAFRA DIST DE ALIMENTOS LTDA|1058|10318107000136||201026760118|3505203|000000000|AV PREF DOMINGOS A FORTUNATO|125||POLO J. DUARTE|
|0150|F000146|ROCHA DISTRIBUIDORA DE PRODUTOS ALIMENTI|1058|03529863000149||669367585119|3552205|000000000|AV ENGO CARLOS REINALDO MENDES|000089||ALTO DA BOA VISTA|
|0150|F001501|JJF TROPICAL COMERCIO E DISTRIBUIDORA DE|1058|19603263000113||143185077118|3550308|000000000|AV.DR. GASTAO VIDIGAL|1946|MFEB 1 E 2|VL.LEOPOLDINA|
|0150|F000012|AUTO POSTO COOPERCOTIA LTDA|1058|67287458000144||527010614115|3537909|000000000|AV MIGUEL PETRERE|621||CAMPO GRANDE|
|0150|F001702|GENERAL MILLS BRASIL ALIMENTOS LTDA|1058|61586558003968||675396227113|3552809|000000000|RUA GUILHERME DE ALMEIDA|147|SALA 12 PARTE B|JARDIM SAINT MORITZ|
|0150|F001372|MASTER BLENDS I A EIRELI|1058|71993380000150||602009766114|3545308|000000000|RUA EDISON CAMARGO|180||DISTRITO INDUSTRIAL|
|0150|F000255|GARDEN FOODS DISTRIBUIDORA DE ALIMENTOS|1058|02152891000127||717161773119|3557006|000000000|RUA JOSE FLUMIGNAN|66|SETOR 2|CORTUME|
|0150|C000100|GETULIO SHOITI YOKOTOBI|1058||11045643866||3537909|000000000|ALAMEDA DOS FLAMBOYAN|37|CONDOMINIO PORTAL DO LAGO|CAMPO GRANDE|
|0150|F000257|P SEVERINI NETTO COMERCIAL LTDA|1058|23637077001659||122259815116|3509502|000000000|ESTRADA DE SERVIDAO|40|SALA 7 PAVMTO2|COLONIA FAZENDA SANTA ELISA|
|0150|C000191|VITOR PILAR COMERCIO SOCIEDADE UNIPESSOAL LTDA|1058|21261450000108||527030730110|3537909|000000000|SITIO VITORIA|S/N|CXPST 51|TURVO|
|0150|C000022|AUTO POSTO COOPERCOTIA LT|1058|67287458000144||527010614115|3537909|000000000|AVENIDA MIGUEL PETRERE|621||C GRANDE|
|0150|F001576|SUZANO SA|1058|16404287091878||672649694116|3552502|000000000|R JOSE SANCHES MARIN|700||SITIO DO AREIAO|
|0150|F000682|PERBONI SA|1058|04940750001508||146307980114|3550308|000000000|AV DOUTOR GASTAO VIDIGAL|1946|PAVLH HFG BOX 121 E 122 CEAGES|VILA LEOPOLDINA|
|0150|F000064|FRIGOTERRA ALIMENTOS EIRELI|1058|08760173000110||692107007114|3554508|000000000|RUA IVO JOSE NITRINI|100||BARRA FUNDA|
|0150|F001509|GOMES E MARCHESONI ALIMENTOS E CEREAIS L|1058|54321117000104||527067634115|3537909|000000000|R JOSE VAZ MAIA|27|GALPAO02|ZONA INDUSTRIAL|
|0150|F000322|DISTRIBUIDORA SUCESSO DE DRACENA LTDA|1058|01582180000120||292030126113|3514403|000000000|AV JOSE BONIFACIO|2118||CENTRO|
|0150|F000405|MMKD DISTRIBUIDORA EIRELI|1058|27183867000186||798035036112|3552205|000000000|R APIAI|70||JARDIM LEOCADIA|
|0150|F000166|TTF ALIMENTOS SOROCABA LTDA|1058|09641405000183||669612924116|3552205|000000000|RUA NATHALIA OREJANA|230||EDEN|
|0150|F001685|SOROCABA REFRESCOS SA|1058|45913696001408||387223445110|3523909|000000000|RODOVIA WALDOMIRO CORREA DE CAMARGO|S/N||VILA MARTINS|
|0150|F000583|CERVEJARIA PETROPOLIS SA EM REC JUDICI|1058|73410326015435||219065304110|3507001|000000000|BENEDITO MAZULQUIM|730|PORTAO C|CIDADE JARDIM|
|0150|C000002|MNS COMERCIO DE PRODUTOS AGROPECUARIOS|1058|00248877000104||527012412110|3537909|000000000|AV MIGUEL PETRERE|777||CAMPO GRANDE|
|0150|F000100|KNTT COMERCIO E SUPERMERCADO LTDA|1058|16729628000162||527023576110|3537909|000000000|AV. MIGUEL PETRERE|773||CAMPO GRANDE|
|0150|F000463|DINIZ COM ATAC DE PROD ALIM LTDA|1058|68878057000121||421121361115|3527306|000000000|RUA SILVERIO FINAMORE|1860|B|LEITAO|
|0150|F000251|AGROMAIA IND E COM IMP EXP DE PRODUTOS A|1058|03027918002751||763007676113|3553856|000000000|RODOVIA FRANCISCO ALVES NEGRAO-SP258|SN||TRES ONCAS|
|0150|F000898|PADARIA E CONFEITARIA PAO DE MEL PILAR L|1058|10292567000132||527085794110|3537909|000000000|RUA CONCEICAO MEDEIROS DE CAMPOS|265||JD. CAMPESTRE|
|0150|F001373|MARCOS ARTIGOS PARA PANIFICACAO LTDA|1058|54511167000146||245095146116|3509601|000000000|AV. JOAO AMATO|2599||CHACARA LAGOA BRANCA|
|0150|F002024|DISTRIBUIDORA DE FRUTAS ROCHA LTDA|1058|54549340000103||111281726119|3550308|000000000|AV.DR. GASTAO VIDIGAL|1946|PAV HFN BOX 166|V. LEOPOLDINA|
|0150|F000160|SUYAMA  SUYAMA PILAR DO SUL LTDA  ME|1058|08745212000100||527082058119|3537909|000000000|AVENIDA MIGUEL PETRERE|475||CAMPO GRANDE - SL B|
|0150|F001092|SOLA ALIMENTOS LTDA|1058|53403911000207||798180338119|3552205|000000000|ESTRADA HEITOR CURY|180||CH R SAO JORGE|
|0150|F000427|GOIASMINAS INDUSTRIA DE LATICINIOS LTDA|1058|01257995001458||116818392112|3550308|000000000|ESTRADA DE LIGACAO|248|EDIF B SALA 1 KM 23.4|RESIDENCIAL SOL NASCENTE|
|0150|F001668|JRP COMERCIO DE FRUTAS LTDA|1058|15655363000132||145342870112|3550308|000000000|AV.DR. GASTAO VIDIGAL|1946|HFN 159|VL.LEOPOLDINA|
|0150|C000230|SHOP TRAVEL AGENCIA DE TURISMO LTDA|1058|24063460000127|||3537909|000000000|TENENTE ALMEIDA|321||CENTRO|
|0150|F002013|IRMAOS MUFFATO SA  ITUPEVA  ML|1058|76430438007770||388152782110|3524006|000000000|AV. EMILIO CHECCHINATO|2257|BLOCO A|SAO ROQUE DA CHAVE|
|0150|F000305|COMERCIAL DE FRIOS BERTIN LTDA|1058|45837150000192||669013640111|3552205|000000000|AVENIDA ENGENHEIRO CARLOS REINALDO MENDE|1150||ALEM PONTE|
|0150|F000065|FRISS INDUSTRIA E COMERCIO DE CARNES LTD|1058|10649422000146||387199172117|3523909|000000000|AV PLAZA|SN|ANDAR 5 SALA 506|JARDIM PARAISO|
|0150|F000119|MARILDA APARECIDA DE MORAIS CARVALHO PIL|1058|07802312000168||527073341114|3537909|000000000|AVENIDA PAPA JOAO XXIII|528||CAMPO GRANDE|
|0150|F000161|SVP COMERCIO DE ALIMENTOS LTDA|1058|06002532000144||581080069110|3543303|000000000|AV VEREADOR AROLDO ALVES NEVES|900|(11)4223-4554|OURO FINO PAULISTA|
|0150|F000465|LEITE VANESSA LTDA|1058|00145075000160||669335744113|3552205|000000000|RODOVIA JOAO LEME DOS SANTOS|861|.|PARQUE VEREDA DOS BANDEIRANTES|
|0150|F001489|LEME COMERCIO DE FRUTAS E TRANSPORTES LT|1058|13803777000136||146159927115|3550308|000000000|AV.DR. GASTAO VIDIGAL|1946|HFO 183|VL.LEOPOLDINA|
|0150|C000154|ANA MARIA DOS SATOS RAMOS ME|1058|05908065000153||527016107112|3537909|000000000|AV. MIGUEL PETRERE|1014||CAMPO GRANDE|
|0150|F000044|DISTRIBUIDORA NOVA PRESTO LTDA|1058|11871723000182||379257292114|3523107|000000000|ESTR. SGTO ACCACIO GONCALVES DOS REIS|581||JAGUARI|
|0150|C000205|MNS-COM PROD AGROPECUARIOS LT|1058|00248877000520||527062400114|3537909|000000000|RUA ELIAS MACHADO DE ALMEIDA|35||CAMPO GRANDE|
|0150|C000019|ASSOCIACAO DE PROMOCAO HUMANA GRUPO AMA|1058|02731827000109|||3537909|000000000|ELIAS VALIO|102|CASA|CENTRO|
|0150|F002088|PLATINA EQUIPAMENTOS DE COMBATE A INCEND|1058|58149110000108||717290012113|3557006|000000000|RUA JAZIEL DE AZEREDO RIBEIRO|701|SALA 01|JARDIM ANA CLAUDIA|
|0150|F000040|DESTRO BRASIL DISTRIBUICAO LTDA|1058|13495487000172||407262148115|3525904|000000000|AV ANDRE COSTA|2002|PREDIO CD|ENGORDADOURO|
|0150|C000262|TABELIAO DE NOTAS E DE PROTESTO DE LETRAS E TITULOS DA COMAR|1058|52746890000189|||3537909|000000000|CANDIDO AYRES|45||CAMPO GRANDE|
|0150|F001528|COMERCIAL H SHIMIZU IMP E EXP LTDA|1058|01157748000165||114644305114|3550308|000000000|AV GASTAO VIDIGAL|1946||VILA LEOPOLDINA|
|0150|C000227|OURO SAFRA INDUSTRIA E COMERCIO LTDA|1058|07191228000155||527072540115|3537909|000000000|RODOVIA NESTOR FOGACA|5435||LAVRINHA|
|0150|F000122|MARQUESPAN INDUSTRIA DE ALIMENTOS LTDA|1058|21362359000189||687110820118|3554003|000000000|R ANNA INGHES DEL FIOL|591|SP 127 KM 113|VILA SAO CRISTOVAO|
|0150|F001726|NOVA MIX INDL E COML DE ALIMENTOS LTDA|1058|08142803000192||149341016113|3550308|000000000|AV MANOEL DOMINGOS PINTO|09|NR.09|PARQUE ANHANGUERA|
|0150|F000447|COMERCIAL ESPERANCA ATACADISTA IMPORTACA|1058|49092398000394||188054014116|3503901|000000000|AV. COMENDADOR MASATOSHI SHINMYO|310|GALPAO: 2; : GLEBA D;|FONTES|
|0150|F001616|TIAGO ODAIR NOGUEIRA NASCIMENTO|1058|12114616000172||527000200117|3537909|000000000|SITIO JOAQUIM|SN||DO RIBEIRAO|
|0150|F000901|VALE FERTIL INDUSTRIAS ALIMENTICIAS LTDA|1058|84869593000206||278462653111|3513009|000000000|ESTRADA VELHA DE COTIA|151|SALA 01|JARDIM PASSARGADA I|
|0150|C000141|MADEIREIRA SAO JOSE EIRELI|1058|35887205000115||371380884112|3537909|000000000|RODOVIA NESTON FOGACA|SN|KM 146,5|LAVRINHA|
|0150|F000056|SILVANA FERNANDES DOMINGUES|1058|00206622000170||527012360110|3537909|000000000|RUA CONCEICAO MEDEIROS DE CAMPOS|408||JARDIM CAMPESTRE|
|0150|F000281|LATICINIOS BELA VISTA S.A.|1058|02089969001005||255716958|4210506|000000000|RODOVIA BR 282 - KM 604,3|S/N||ZONA RURAL|
|0150|F001502|FRUTANIA COMERCIO DE FRUTAS LTDA|1058|09159321000108||149868060114|3550308|000000000|AVENIDA DR GASTAO VIDIGAL|1946|PAV.MFE-B MOD 292 A 298-A|VILA LEOPOLDINA|
|0150|F000287|DISO COMERCIO DE ALIMENTOS LTDA|1058|06180912000179||353220425110|3520509|000000000|ESTRADA MUNICIPAL JOSE COSTA DE MESQUITA|691|GALPAO 1 AO 7|CHACARA ALVORADA|
|0150|F000594|ROBERTA BENEDETTI ROSA LTDA|1058|21476285000101||527031009117|3537909|000000000|SITIO CARVALHO|SN||BOA VISTA|
|0150|F000036|COXINHAS PREMIUM LTDA|1058|10361831000142||527086035114|3537909|000000000|AV PRESBITERO ADOLFO DE GOES|300|.|ZONA INDUSTRIAL|
|0150|F000446|EXEC DIST REP COM E TRANS DE CARGAS|1058|33929075000100||671404768116|3552403|000000000|RODOVIA ADAUTO CAMPO DALL ORTO|2601|LOTE  07 QUADRA C|JARDIM MANCHESTER (NOVA VENEZA|
|0150|F001633|COMERCIAL ZARAGOZA IMP E EXP LTDA|1058|05868574001090||688292870119|3554102|000000000|AVENIDA DOM PEDRO I|6707||JARDIM BARONESA|
|0150|F002033|TANNO FOOD SERVICE LTDA|1058|48844268000136||419198031111|3527108|000000000|RUA JOSE FAVA - SL 01|254|SALA  1|VILA CLELIA|
|0150|F000140|PRODUTOS ALIMENTICIOS CEFER LTDA|1058|55895031000140||612003158118|3546405|000000000|AV. CORONEL CLEMENTINO GONCALVES|1880||CHACARA PEIXE|
|0150|F001539|LISKO INDUSTRIA E COMERCIO LTDA|1058|14063692000121||0031911840088|3132404|000000000|AVENIDA DOUTOR ANTONIO BRAGA FILHO|1043|PORTAO FECHADO|VARGINHA|
|0150|F000081|ITAPETINTAS DISTRIB. DE TINTAS LTDA - 25|1058|58443771000648||527047536112|3537909|000000000|1A AVENIDA DOM LUCIO ANTUNES DE SOUZA|631||CENTRO|
|0150|F000515|UNIMARKA DISTRIBUIDORA SA|1058|05997742000157||398032353117|3525003|000000000|RUA JOSE ALBINO PEREIRA|351|POLO IND JANDIRA II|JARDIM ALVORADA|
|0150|F000476|AGRO NIPPO PRODUTOS ALIMENTICIOS LTDA|1058|43072347000233||109822529111|3550308|000000000|AVENIDA DOUTOR GASTAO VIDIGAL|1946|MODULO 11 E 12|VILA LEOPOLDINA|
|0150|F000157|SILVANA SM TERRON ME|1058|08493472000135||527079233110|3537909|000000000|MAJOR EUZEBIO DE MORAES CUNHA|660|SALA C|COLINAS|
|0150|F000291|TOPSERVICE DISTRIBUIDORA|1058|20023288000127||143399217110|3550308|000000000|AV EUGENIO DE FREITAS|650|ANEXO 1|VILA GUILHERME|
|0150|C000136|COMERC DE CEREAIS YOKOTOBI LTDA|1058|11735975000265||527021402116|3537909|000000000|ROD. JOSE DE ALMEIDA ROSA FAZENDA ITAPECERIQUINHA|SN||PINHAL|
|0150|C000263|COMPEX TECNOLOGIA LTDA|1058|03391625000462||260192830|4208203|000000000|JOSE GALL|1115|GP12 CT EMPRESARIAL|CARVALHO|
|0175|07072025|10|JOSE GALL|
|0175|07072025|11|SN|
|0150|F000286|PEPSICO DO BRASIL LTDA|1058|31565104003354||669130901117|3552205|000000000|AV CONDE FRANCISCO ZEPPELIN|1105||EDEN|
|0150|F000400|MNS COMERCIO DE PROD AGROPECUARIOS LTDA|1058|00248877000104||527012412110|3537909|000000000|AV MIGUEL PETRERE|777||CAMPO GRANDE|
|0150|F001286|MNS COMERCIO DE PROD AGROPECUARIOS LTDA|1058|00248877000520||527062400114|3537909|000000000|R ELIAS MACHADO ALMEIDA|35||CAMPO GRANDE|
|0150|C000254|TRES PINHEIROS TRANSPORTADORA LTDA - ME|1058|10673863000183||527019834112|3537909|000000000|ESTRADA SIMONE NOGUEIRA DA COSTA|50||LAVRINHA|
|0150|F000223|DISTRIBUIDORA DE PRODUTOS ALIMENTICIOS M|1058|61182051000176||104463362110|3550308|000000000|GUARANTA|580||PARI|
|0150|F002032|COMERCIAL AGRICOLA GUARACAI LTDA|1058|01126265000101||114581340116|3550308|000000000|AV.DR.GASTAO VIDIGAL|1946||VILA LEOPOLDINA|
|0150|F000423|KUROGI LAR E CONSTRUCAO LTDA|1058|06325020000119||527072007115|3537909|000000000|AV PAPA JOAO XXIII|901||CAMPO GRANDE|
|0150|F001147|CAROLINE DA SILVA ROLIM PAIVA|1058|39780833000158||527051871118|3537909|000000000|RUA LUCIDIO DE MORAES ROSA|482||PQ. RESI. AYUB|
|0150|F001229|JOAO PEDRO FOGACA SENE ITAPETININGA LTDA|1058|21227300000188||371272344114|3522307|000000000|ESTRADA JULIO VIEIRA|5001|SALA 2|MATO SECO|
|0150|F000318|LATICINIOS BELA VISTA S.A.|1058|02089969003474||181436375110|3503208|000000000|R BAHIA|100||VL. STA MARIA VILA XAVIER|
|0150|C000030|JOAO GAVA E FILHOS LTDA|1058|60527405000376||103738864110|3550308|000000000|EST DE PERUS|S/N||ANHANGUERA|
|0150|F000271|SEARA COMERCIO DE ALIMENTOS LT|1058|83044016005435||795868296110|3509502|000000000|R GUIDO CAMARGO PENTEADO SOBRINHO|601|SALA 01|REAL PARQUE|
|0150|F000837|RENOVA COMERCIO DE PRODUTOS DE USO PESS|1058|40294379000104||130354380112|3550308|000000000|RUA DOZE DE SETEMBRO|1259||VILA GUILHERME|
|0150|F000234|COMERCIAL CIGAAX DE ALIMENTOS LTDA|1058|10203182000232||669953410110|3552205|000000000|RUA MARIA JOSE MONTEIRO MUSTAFA|386|ANEXO 366 LOTE 14 E 15 QUADRAJ|PARQUE EMPRESARIAL DAS MANGUEI|
|0150|C000149|MARCIO APARECIDO DE CARVALHO & CIA LTDA - 02|1058|49711039000297||527019221114|3537909|000000000|R. DOM LUCIO ANTUNES DE SOUZA|576||CENTRO|
|0150|F000220|ATACADAO SA|1058|75315333011143||140286290110|3550308|000000000|AV  MORVAN DIAS FIGUEIREDO|6169|LADO B|PARQUE NOVO MUNDO|
|0150|F000137|PIAZZA ALIMENTOS LTDA|1058|10654013000138||669631715112|3552205|000000000|ESTRADA JOSE RIBEIRO LEITE|831||REGIAO OESTE|
|0150|F001725|DISTRIBUIDORA DE FRUTAS LUCATO LTDA|1058|55746019000173||137873426115|3550308|000000000|AV.DR.GASTAO VIDIGAL|1946|HFO BOX 179|VILA LEOPOLDINA|
|0150|F000532|SOUZA  FARAUDE COMERCIO E REPRESENTACOE|1058|16984534000130||798248076113|3552205|000000000|AVENIDA MONSENHOR MAURO VALLINI|354||JARDIM SANTA ESMERALDA|
|0150|C000007|COOPERATIVA AGROINDUSTRIAL APPC|1058|20477169000144||527029547119|3537909|000000000|AVENIDA ANTONIO LACERDA|1221||CAMPO GRANDE|
|0150|C000131|BILICO MOVEIS LTDA|1058|53343364000211||527016524112|3537909|000000000|AV PAPA JOAO XXIII|957||CAMPO GRANDE|
|0150|F001494|TOSHIYUKI MISHIMA PIEDADE|1058|05602272000185||526081590110|3537800|000000000|RUA BAIRRO DO DOURADINHO|S/N||DOURADINHO|
|0150|F000324|FUGINI ALIMENTOS LTDA.|1058|00588458000294||461112196112|3531308|000000000|ROD SP 305 JOSE PIZARRO|S/N|PREDIO II|DISTRITO INDUSTRIAL|
|0150|F001558|CLEAN FIELD COMERCIO DE PRODUTOS ALIMENT|1058|13847910000741||127686800114|3518800|000000000|AV FASTUNI RAMALHO|907|SALA 13|JARDIM VILA GALVAO|
|0150|F002086|FABIO REIS DE CARVALHO|1058|46187342000163||310967556119|3516200|000000000|RUA LUZIA BAPTISTA PEREIRA TERRA|1685||RESIDENCIAL MEIRELES|
|0150|F001582|FRUTIBRASIL COM ATACADISTA IMP E EXP LTD|1058|44127766000107||133386502116|3550308|000000000|AV. DR. GASTAO VIDIGAL|1946|PAV HFO BOX 174|VILA LEOPOLDINA|
|0150|F001680|SOLFARMA COMERCIO DE PRODUTOS FARMACEUTI|1058|46054219000921||210181384112|3506102|000000000|AVENIDA BELMIRO DIAS BAPTISTA|778||JARDIM DAS LARANJEIRAS|
|0150|F001129|JONAS NORIYASHU KAKIMOTO E OUTROS|1058|07942023000245||207070283113|3505807|000000000|EST. BASTOS-SECCAO CASCATA - KM 7,0|S/N||SECCAO CASCATA|
|0150|F000102|LATICINIOS MAMMAMIA LTDA|1058|04527165000177||527015972113|3537909|000000000|QUERENCIA DO GUASSU|S/N|ZONA RURAL|GUACUZAL|
|0150|F000456|TAIKI FELIPE MORIOKA|1058|08082218000144||527074472113|3537909|000000000|SIT SANTA MARIA|S/N|BAIRRO DO CLARO|BAIRRO DO CLARO|
|0150|F000249|LUA NOVA INDUSTRIA E COMERCIO DE PRODUTO|1058|62461140001439||687021241113|3554003|000000000|RODOVIA MARIO BATISTA MORI|555||VILA ANGELICA|
